Calle,Colonia,Delegacin,EspecialistasFaltantesseparaporcomas,Estado,Foto,HerramientasExistentes,HerramientasFaltantes,Hora,HoradelReporte,ManodeObraExistente,ManodeObraFaltante,MedicamentosExistentes,MedicamentosFaltantes,Municipio,NmeroExterioroAproximado,NmerodePersonasAtrapadas,NmerodePersonasDesaparecidas,NmerodePersonasFallecidas,NmerodePersonasLesionadas,NmerodePersonasRescatadas,OtraReferenciadeUbicacin,Timestamp,TipoDao,TipodeInfraestructura,TipodeUso,TipodelDao,Verificado,VveresExistentes,VveresFaltantes,VveresSobrantes,latitud,longitud
Paseo de los Granados,Paseos de Taxqueña,Coyoacán,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,78.0,0,0,0,0,0,Paseo de los Nogales,9/22/2017 14:11:52,Daño,Edificio,Habitacional,Daño,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.3466782,-99.1230013
av thiers,anzures,Miguel Hidalgo,"ingenieros, arquitectos",Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,223.0,0,0,0,0,0,leibnitz y kepler,9/22/2017 14:42:56,Daño,Edificio,Habitacional,Daño,No,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.4356496,-99.1809269
Rio Tiber ,Cuauhtemoc,Cuauhtémoc,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,99.0,0,0,0,0,No sé,Enter Rio Lerma y Rio Panuco,9/22/2017 14:45:45,Daño,Edificio,Habitacional,Daño,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.4289868,-99.169044
sevilla,portales,Benito Juárez,D.R.O. ,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,405.0,0,0,0,0,0,presidentes y municipio libre eje 7,9/22/2017 14:54:58,Daño,Edificio,Habitacional,Daño,No,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.369061300000002,-99.15148509999999
av. insurgentes sur,cd universitaria,Coyoacán,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,3155.0,0,0,0,0,0,llanura,9/22/2017 14:59:04,Daño,Edificio,,Daño,No,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.3094042,-99.1871225
Av. 5 de Mayo,Centro Historico,Cuauhtémoc,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,2.0,0,0,0,No sé,No sé,Av. Juarez,9/22/2017 15:09:47,Daño,Edificio,Comercial,Daño,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.435034100000003,-99.1403937
Tajín,Narvarte,Benito Juárez,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,Benito Juarez,191.0,0,0,0,0,0,Entre xola y cumbres de maltrata,9/22/2017 15:16:14,Daño,Edificio,Habitacional,Daño,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.394623199999998,-99.1532026
Cumbres de Acutzingo,Narvarte Poniente,Benito Juárez,No sé.,Ciudad de México,,No sé.,No sé.,,,No sé.,No sé.,No sé.,No sé.,,26.0,0,No sé,No sé,No sé,No sé,Esquina con Mitla,9/22/2017 15:16:30,Daño,Edificio,Mixto,Daño,Sí,No sé.,No sé.,Si tienes info entra a: http://bit.ly/Verificado19s,19.392501199999998,-99.15022540000001
Avenida río consulado ,Peralvillo,Cuauhtémoc,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,1439.0,0,0,0,0,0,Sebastián Bach y Puccini,9/22/2017 15:45:10,Daño,Banqueta ,Mixto,Daño,No,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.4647477,-99.1357909
Sur 69,Banjidal,Iztapalapa,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,253.0,0,0,0,0,0,,9/22/2017 15:54:40,Daño,Edificio,Archivo Banrural,Daño,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.3612698,-99.1373161
Repúblicas,Portales Sur ,Benito Juárez,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,Benito Juárez ,105.0,,,,,,,9/22/2017 15:58:47,Daño,Edificio,Habitacional,Daño,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.324835600000004,-99.03603100000001
Serapio Rendón,San Rafael,,"Lo que falta es que acudan especialistas porque está junto a una casa hogar. Informa Angélica Cilindro, Directora de la casa hogar Casa de las Mercedes.",Ciudad de México,,0,"Lo que falta es que acudan especialistas. Porque se encuentra junto a una Casa Hogar. Informa Angélica Colimoro, Directora de la Casa Hogar Casa de las Mercedes",,,0,Lo que falta es que acudan especialistas. Porque está junto a una casa hogar. Informa Angélica Colimoro Directora de la casa hogar Casa de las Mercedes,0,0,Delegación Cuauhtémoc,7.0,No sé,No sé,No sé,No sé,No sé,Rivera de San Cosme,9/22/2017 16:02:30,Daño,Edificio,,Daño,No,0,0,Si tienes info entra a: http://bit.ly/Verificado19s,19.440559399999998,-99.15888220000001
Pirineos ,Portales Sur ,Benito Juárez,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,Benito Juárez ,59.0,0,,,,,Casi tlalpan ,9/22/2017 16:18:57,Daño,Edificio,Habitacional,Daño,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.3618404,-99.14367070000002
Rumania ,Portales Sur ,Benito Juárez,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,Benito Juárez ,918.0,,,,,,,9/22/2017 16:29:31,Daño,Edificio,Habitacional,Daño,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.361313600000003,-99.1474822
Calzada de la virgen,San Francisco Culhuacán,Coyoacán,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,3000.0,0,0,0,0,0,Edificio 12,9/22/2017 16:37:58,Daño,Edificio,Habitacional,Daño,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.3223342,-99.1033084
Río Tiber ,Cuauhtémoc ,,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,Cuauhtémoc ,48.0,0,0,0,0,0,Enfrente de Auto Wash,9/22/2017 16:38:33,Daño,Edificio,Habitacional,Daño,No,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.4316861,-99.1699563
De la Rosa ,Las peritas,Xochimilco,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,16.0,,,,,,Esquina manantiales ,9/22/2017 16:48:11,Daño,Casa,Habitacional,Daño,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.2871274,-99.1293381
Tlaxcala,Hipódromo Condesa,Cuauhtémoc,0,Ciudad de México,,0,0,,,0,0,0,0,Condesa,178.0,No sé,No sé,No sé,No sé,No sé,Chilpancingo,9/22/2017 16:55:49,Daño,Edificio,Médico,Daño,Sí,0,0,Si tienes info entra a: http://bit.ly/Verificado19s,19.4065409,-99.1697051
Petén,Narvarte Poniente,Benito Juárez,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,140.0,0,0,0,0,0,Esquina con Cumbres de Maltrata,9/22/2017 17:11:56,Daño,Poste,Público,Daño,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.393371600000002,-99.1523177
Petén,Narvarte Poniente,Benito Juárez,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,140.0,0,0,0,0,0,Esquina con Cumbres de Maltrata,9/22/2017 17:12:07,Daño,Poste,Público,Daño,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.393371600000002,-99.1523177
Rio Guadalquivir ,Cuauhtemoc,Cuauhtémoc,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,76.0,0,0,0,0,0,Entre Rio Panuco y Rio Lerma,9/22/2017 17:38:43,Daño,Edificio,Habitacional,Daño,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.4285797,-99.1700318
Plaza necaxa ,Cuauhtémoc ,Cuauhtémoc,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,Cuauhtémoc ,6.0,0,0,0,0,0,A lado de La Raglette coffe,9/22/2017 17:46:55,Daño,Edificio,Mixto,Daño,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.4311319,-99.1669505
Río Sena,Cuauhtémoc ,Cuauhtémoc,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,Cuauhtémoc ,62.0,0,0,0,0,0,Al lado del Café La Reclette Coffe,9/22/2017 17:49:15,Daño,Edificio,Mixto,Daño,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.4307978,-99.1662701
Rio Ebro,Cuauhtemoc,Cuauhtémoc,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,74.0,0,0,0,0,0,Entre rio Panuco y Reforma,9/22/2017 17:57:23,Daño,Edificio,Habitacional,Daño,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.429318,-99.16969759999999
